epoch,step,train_loss,val_acc
0,28,,0.5032680034637451
0,28,0.718060314655304,
1,57,,0.5032680034637451
1,57,0.6930880546569824,
2,86,,0.5032680034637451
2,86,0.6929718852043152,
3,115,,0.5032680034637451
3,115,0.69303297996521,
4,144,,0.5032680034637451
4,144,0.6933289766311646,
5,145,,0.5032680034637451
